,0,1,2,3,4,5
0,63.0,34.0,25.0,21.0,2.0,63.0
1,16.0,32.0,16.0,19.0,1.0,32.0
2,18.0,32.0,17.0,20.0,2.0,32.0
3,24.0,32.0,22.0,20.0,2.0,32.0
4,29.0,32.0,25.0,14.0,2.0,32.0
5,21.0,31.0,24.0,18.0,2.0,31.0
6,30.0,32.0,22.0,17.0,3.0,32.0
7,29.0,33.0,17.0,19.0,2.0,33.0
8,29.0,32.0,23.0,13.0,2.0,32.0
9,38.0,32.0,34.0,21.0,4.0,38.0
10,25.0,32.0,25.0,20.0,2.0,32.0
11,29.0,32.0,23.0,17.0,2.0,32.0
12,29.0,32.0,19.0,12.0,1.0,32.0
13,22.0,31.0,17.0,13.0,1.0,31.0
14,27.0,32.0,16.0,17.0,1.0,32.0
15,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
16,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
17,24.0,28.0,19.0,14.0,1.0,28.0
18,24.0,18.6,16.0,14.0,1.0,24.0
19,18.0,16.0,15.0,10.0,1.0,18.0
20,35.0,19.8,18.0,15.0,1.0,35.0
21,54.0,15.4,20.0,16.0,2.0,54.0
22,37.0,18.0,18.0,13.0,2.0,37.0
23,32.0,22.6,30.0,14.0,2.0,32.0
24,29.0,22.2,18.0,9.0,2.0,29.0
25,33.0,28.2,22.0,12.0,2.0,33.0
26,47.0,14.0,24.0,22.0,2.0,47.0
27,32.0,13.0,23.0,18.0,3.0,32.0
28,35.0,12.0,25.0,19.0,2.0,35.0
29,33.0,12.0,21.0,19.0,2.0,33.0
30,31.0,12.0,23.0,20.0,2.0,31.0
31,41.0,16.0,22.0,27.0,3.0,41.0
32,49.0,17.8,23.0,41.0,3.0,49.0
33,53.0,14.2,28.0,34.0,3.0,53.0
34,30.0,21.8,17.0,35.0,2.0,35.0
35,22.0,16.4,15.0,37.0,2.0,37.0
36,25.0,20.0,16.0,26.0,1.0,26.0
37,39.0,6.0,20.0,22.0,2.0,39.0
38,28.0,6.0,19.0,23.0,3.0,28.0
39,41.0,6.0,20.0,22.0,2.0,41.0
40,30.0,4.0,23.0,32.0,3.0,32.0
41,32.0,6.0,23.0,42.0,4.0,42.0
42,35.0,3.0,18.0,40.0,3.0,40.0
43,43.0,4.0,21.0,42.0,3.0,43.0
44,34.0,5.0,32.0,41.0,4.0,41.0
45,27.0,6.0,22.0,40.0,4.0,40.0
46,36.0,7.0,19.0,38.0,3.0,38.0
47,52.0,4.0,30.0,33.0,4.0,52.0
48,68.0,7.0,25.0,30.0,4.0,68.0
49,57.0,4.0,34.0,25.0,2.0,57.0
50,40.0,3.0,31.0,24.0,3.0,40.0
51,51.0,3.0,34.0,46.0,4.0,51.0
52,58.0,15.0,25.0,78.0,5.0,78.0
53,52.0,7.0,27.0,71.0,7.0,71.0
54,62.0,7.0,30.0,67.0,5.0,67.0
55,50.0,6.0,24.0,68.0,3.0,68.0
56,44.0,8.0,25.0,60.0,4.0,60.0
57,30.0,6.0,23.0,44.0,4.0,44.0
58,58.0,6.0,26.0,54.0,4.0,58.0
59,51.0,8.0,26.0,46.0,5.0,51.0
60,56.0,8.0,28.0,56.0,4.0,56.0
61,49.0,5.0,33.0,53.0,4.0,53.0
62,37.0,9.0,25.0,75.0,5.0,75.0
63,51.0,7.0,24.0,53.0,4.0,53.0
64,42.0,8.0,19.0,44.0,3.0,44.0
65,41.0,10.0,22.0,42.0,4.0,42.0
66,25.0,7.0,22.0,84.0,4.0,84.0
67,53.0,12.0,22.0,101.0,6.0,101.0
68,62.0,8.0,28.0,43.0,5.0,62.0
69,56.0,9.0,27.0,63.0,4.0,63.0
70,57.0,6.0,29.0,53.0,4.0,57.0
71,53.0,9.0,24.0,60.0,5.0,60.0
72,62.0,14.0,24.0,48.0,4.0,62.0
73,36.0,8.0,20.0,31.0,3.0,36.0
74,35.0,9.0,20.0,125.0,5.0,125.0
75,63.0,10.0,25.0,80.0,5.0,80.0
76,55.0,7.0,33.0,52.0,6.0,55.0
77,51.0,13.0,27.0,50.0,2.0,51.0
78,35.0,7.0,17.0,26.0,2.0,35.0
79,51.0,13.0,23.0,32.0,3.0,51.0
80,34.0,8.0,24.0,47.0,6.0,47.0
81,46.0,6.0,33.0,34.0,7.0,46.0
82,77.0,11.0,50.0,97.0,7.0,97.0
83,52.0,10.0,20.0,41.0,4.0,52.0
84,57.0,9.0,30.0,54.0,3.0,57.0
85,42.0,8.0,23.0,80.0,5.0,80.0
86,64.0,12.0,35.0,71.0,3.0,71.0
87,51.0,8.0,27.0,62.0,4.0,62.0
88,32.0,9.0,20.0,26.0,3.0,32.0
89,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
90,41.0,6.0,19.0,29.4,3.0,41.0
91,47.0,16.6,23.0,27.6,4.0,47.0
92,30.0,13.0,24.0,17.8,3.0,30.0
93,37.0,12.0,24.0,8.0,3.0,37.0
94,31.0,12.0,24.0,6.0,4.0,31.0
95,33.0,10.0,16.0,6.0,2.0,33.0
96,40.0,12.0,17.0,57.0,3.0,57.0
97,17.0,8.0,16.0,38.0,1.0,38.0
98,23.0,7.0,14.0,31.0,1.0,31.0
99,46.0,8.0,20.0,55.0,6.0,55.0
100,43.0,7.0,23.0,73.0,4.0,73.0
101,39.0,9.0,26.0,47.0,5.0,47.0
102,56.0,8.0,26.0,34.0,5.0,56.0
103,55.0,8.0,24.0,45.0,5.0,55.0
104,61.0,9.0,20.0,45.0,3.0,61.0
105,73.0,9.0,26.0,69.0,5.0,73.0
106,65.0,10.0,24.0,76.0,6.0,76.0
107,79.0,7.0,26.0,86.0,7.0,86.0
108,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
109,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
110,57.0,10.0,24.0,65.0,7.0,65.0
111,71.0,8.0,31.0,56.0,6.0,71.0
112,53.0,11.0,22.0,67.0,5.0,67.0
113,50.0,12.0,17.0,43.0,5.0,50.0
114,68.0,10.0,30.0,35.0,4.0,68.0
115,47.0,10.0,18.0,44.0,6.0,47.0
116,61.0,11.0,33.0,82.0,6.0,82.0
117,53.0,10.0,28.0,51.0,5.0,53.0
118,39.0,10.0,17.0,32.0,2.0,39.0
119,43.0,11.0,18.0,89.0,3.0,89.0
120,57.0,12.0,20.0,88.0,4.0,88.0
121,50.0,8.0,27.0,67.0,4.0,67.0
122,62.0,10.0,34.0,86.0,4.0,86.0
123,49.0,9.0,22.0,68.0,4.0,68.0
124,51.0,11.0,23.0,53.0,4.0,53.0
125,49.0,10.0,22.0,31.0,5.0,49.0
126,53.0,8.0,26.0,48.0,6.0,53.0
127,55.0,10.0,27.0,52.0,3.0,55.0
128,54.0,11.0,30.0,42.0,5.0,54.0
129,64.0,11.0,28.0,35.0,4.0,64.0
130,76.0,14.0,28.0,87.0,5.0,87.0
131,71.0,15.0,25.0,78.0,5.0,78.0
132,59.0,12.0,20.0,80.0,5.0,80.0
133,50.0,12.0,20.0,76.0,3.0,76.0
134,20.0,15.0,19.0,91.0,5.0,91.0
135,53.0,11.0,21.0,78.0,6.0,78.0
136,60.0,11.0,24.0,56.0,7.0,60.0
137,56.0,11.0,20.0,81.0,9.0,81.0
138,46.0,11.0,23.0,85.0,7.0,85.0
139,59.0,15.0,18.0,64.0,6.0,64.0
140,51.0,14.0,19.0,53.0,3.0,53.0
141,35.0,14.0,19.0,53.0,5.0,53.0
142,44.0,13.0,21.0,85.0,11.0,85.0
143,61.0,17.0,20.0,82.0,8.0,82.0
144,69.0,14.0,19.0,87.0,4.0,87.0
145,54.0,13.0,20.0,134.0,9.0,134.0
146,69.0,14.0,24.0,79.0,8.0,79.0
147,58.0,15.0,16.0,65.0,4.0,65.0
148,36.0,12.0,20.0,31.0,3.0,36.0
149,61.0,18.0,23.0,29.0,3.0,61.0
150,56.0,15.0,17.0,26.0,3.0,56.0
151,41.0,11.0,20.0,23.0,3.0,41.0
152,53.0,14.0,25.0,75.0,4.0,75.0
153,71.0,15.0,21.0,75.0,4.0,75.0
154,42.0,13.0,23.0,72.0,5.0,72.0
155,36.0,12.0,28.0,55.0,5.0,55.0
156,31.0,12.0,19.0,63.0,6.0,63.0
157,41.0,16.0,18.0,32.0,4.0,41.0
158,38.0,21.0,18.0,31.0,3.0,38.0
159,51.0,20.0,17.0,47.0,3.0,51.0
160,50.0,13.0,20.0,77.0,4.0,77.0
161,57.0,13.0,19.0,56.0,5.0,57.0
162,52.0,13.0,17.0,48.0,4.0,52.0
163,54.0,14.0,23.0,70.0,6.0,70.0
164,54.0,12.0,20.0,49.0,7.0,54.0
165,51.0,13.0,20.0,44.0,5.0,51.0
166,50.0,16.0,18.0,32.0,2.0,50.0
167,42.0,15.0,18.0,55.0,3.0,55.0
168,51.0,12.0,24.0,67.0,3.0,67.0
169,34.0,14.0,21.0,84.0,4.0,84.0
170,52.0,17.0,18.0,63.0,7.0,63.0
171,63.0,19.0,21.0,65.0,4.0,65.0
172,58.0,17.0,29.0,36.0,4.0,58.0
173,60.0,18.0,27.0,40.0,4.0,60.0
174,40.0,14.0,19.0,30.0,2.0,40.0
175,55.0,15.0,27.0,31.0,2.0,55.0
176,12.0,12.0,14.0,29.0,1.0,29.0
177,20.0,11.0,15.0,33.0,2.0,33.0
178,28.0,13.0,25.0,33.0,3.0,33.0
179,33.0,12.0,19.0,46.0,3.0,46.0
180,29.0,11.0,16.0,57.0,3.0,57.0
181,27.0,13.0,22.0,42.0,3.0,42.0
182,49.0,14.0,18.0,39.0,3.0,49.0
183,45.0,13.0,14.0,48.0,2.0,48.0
184,35.0,14.0,16.0,53.0,2.0,53.0
185,60.0,13.0,18.0,80.0,6.0,80.0
186,49.0,14.0,19.0,90.0,7.0,90.0
187,66.0,16.0,21.0,141.0,7.0,141.0
188,79.0,17.0,28.0,94.0,6.0,94.0
189,38.0,15.0,16.0,58.0,3.0,58.0
190,24.0,13.0,19.0,54.0,5.0,54.0
191,30.0,15.0,19.0,73.0,5.0,73.0
192,27.0,14.0,19.0,74.0,5.0,74.0
193,37.0,16.0,23.0,103.0,5.0,103.0
194,45.0,18.0,22.0,71.0,5.0,71.0
195,40.0,17.0,22.0,45.0,5.0,45.0
196,51.0,16.0,21.0,69.0,4.0,69.0
197,38.0,16.0,19.0,96.0,6.0,96.0
198,59.0,18.0,26.0,97.0,7.0,97.0
199,86.0,20.0,22.0,122.0,9.0,122.0
200,53.0,15.0,24.0,50.0,7.0,53.0
201,43.0,13.0,23.0,95.0,5.0,95.0
202,49.0,17.0,23.0,77.0,9.0,77.0
203,45.0,14.0,20.0,64.0,4.0,64.0
204,46.0,13.0,25.0,82.0,5.0,82.0
205,48.0,16.0,20.0,56.0,6.0,56.0
206,50.0,19.0,19.0,76.0,5.0,76.0
207,50.0,17.0,20.0,85.0,10.0,85.0
208,57.0,16.0,20.0,70.0,9.0,70.0
209,38.0,16.0,18.0,55.0,5.0,55.0
210,55.0,15.0,24.0,87.0,5.0,87.0
211,48.0,14.0,19.0,74.0,4.0,74.0
212,53.0,17.0,18.0,74.0,6.0,74.0
213,46.0,18.0,19.0,60.0,5.0,60.0
214,42.0,17.0,18.0,80.0,7.0,80.0
215,52.0,18.0,18.0,97.0,7.0,97.0
216,62.0,18.0,19.0,90.0,7.0,90.0
217,61.0,18.0,19.0,90.0,5.0,90.0
218,68.0,19.0,18.0,59.0,6.0,68.0
219,60.0,21.0,19.0,85.0,6.0,85.0
220,56.0,16.0,23.0,141.0,6.0,141.0
221,34.0,15.0,21.0,72.0,6.0,72.0
222,44.0,15.0,21.0,92.0,5.0,92.0
223,56.0,19.0,18.0,65.0,8.0,65.0
224,56.0,16.0,18.0,56.0,3.0,56.0
225,58.0,15.0,25.0,118.0,5.0,118.0
226,70.0,16.0,23.0,102.0,6.0,102.0
227,55.0,18.0,19.0,92.0,5.0,92.0
228,39.0,18.0,18.0,105.0,5.0,105.0
229,5.0,21.0,17.0,63.0,4.0,63.0
230,18.0,17.0,16.0,49.0,3.0,49.0
231,51.0,16.0,15.0,83.0,4.0,83.0
232,52.0,19.0,18.0,77.0,5.0,77.0
233,57.0,19.0,19.0,112.0,6.0,112.0
234,71.0,19.0,21.0,59.0,5.0,71.0
235,52.0,19.0,18.0,63.0,4.0,63.0
236,53.0,19.0,16.0,66.0,4.0,66.0
237,53.0,25.0,19.0,58.0,4.0,58.0
238,62.0,20.0,18.0,51.0,6.0,62.0
239,56.0,18.0,16.0,49.0,5.0,56.0
240,61.0,24.0,21.0,138.0,6.0,138.0
241,56.0,18.0,20.0,48.0,5.0,56.0
242,51.0,18.0,16.0,64.0,5.0,64.0
243,54.0,17.0,16.0,75.0,6.0,75.0
244,56.0,18.0,15.0,77.0,3.0,77.0
245,64.0,18.0,19.0,70.0,5.0,70.0
246,63.0,19.0,20.0,110.0,9.0,110.0
247,52.0,17.0,19.0,79.0,6.0,79.0
248,57.0,17.0,19.0,57.0,4.0,57.0
249,59.0,20.0,16.0,50.0,3.0,59.0
250,54.0,20.0,16.0,72.0,3.0,72.0
251,55.0,21.0,16.0,64.0,4.0,64.0
252,52.0,18.0,17.0,86.0,4.0,86.0
253,56.0,17.0,20.0,95.0,4.0,95.0
254,59.0,16.0,20.0,61.0,5.0,61.0
255,59.0,19.0,21.0,113.0,6.0,113.0
256,68.0,23.0,21.0,86.0,6.0,86.0
257,65.0,20.0,21.0,88.0,6.0,88.0
258,59.0,18.0,18.0,66.0,5.0,66.0
259,53.0,19.0,15.0,78.0,3.0,78.0
260,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
261,57.0,20.0,16.0,77.0,6.0,77.0
262,57.0,18.0,17.0,63.0,5.0,63.0
263,55.0,16.0,18.0,58.0,6.0,58.0
264,68.0,19.0,18.0,127.0,9.0,127.0
265,63.0,20.0,21.0,137.0,7.0,137.0
266,62.0,19.0,20.0,88.0,5.0,88.0
267,60.0,19.0,21.0,63.0,8.0,63.0
268,62.0,19.0,24.0,53.0,5.0,62.0
269,44.0,17.0,20.0,22.0,3.0,44.0
270,60.0,16.0,31.0,81.0,7.0,81.0
271,59.0,17.0,22.0,55.0,9.0,59.0
272,42.0,17.0,20.0,56.0,4.0,56.0
273,52.0,17.0,20.0,53.0,4.0,53.0
274,48.0,17.0,26.0,47.0,4.0,48.0
275,50.0,17.0,22.0,65.0,7.0,65.0
276,53.0,17.0,20.0,62.0,6.0,62.0
277,60.0,18.0,21.0,49.0,5.0,60.0
278,48.0,20.0,16.0,36.0,4.0,48.0
279,52.0,17.0,20.0,82.0,4.0,82.0
280,39.0,18.0,19.0,41.0,4.0,41.0
281,53.0,17.0,19.0,68.0,5.0,68.0
282,71.0,17.0,30.0,55.0,6.0,71.0
283,54.0,19.0,20.0,77.0,5.0,77.0
284,46.0,17.0,23.0,89.0,6.0,89.0
285,58.0,18.0,29.0,125.0,7.0,125.0
286,36.0,18.0,19.0,107.0,5.0,107.0
287,29.0,19.0,15.0,95.0,4.0,95.0
288,36.0,20.0,18.0,55.0,4.0,55.0
289,50.0,18.0,22.0,120.0,6.0,120.0
290,36.0,20.0,21.0,115.0,6.0,115.0
291,51.0,17.0,23.0,44.0,5.0,51.0
292,51.0,17.0,24.0,96.0,6.0,96.0
293,73.0,18.0,37.0,76.0,7.0,76.0
294,49.0,18.0,21.0,64.0,3.0,64.0
295,52.0,19.0,17.0,74.0,6.0,74.0
296,53.0,19.0,25.0,95.0,5.0,95.0
297,55.0,20.0,20.0,79.0,5.0,79.0
298,53.0,20.0,19.0,46.0,4.0,53.0
299,42.0,22.0,18.0,91.0,8.0,91.0
300,42.0,20.0,23.0,73.0,6.0,73.0
301,64.0,19.0,33.0,66.0,6.0,66.0
302,58.0,20.0,24.0,71.0,5.0,71.0
303,40.0,19.0,21.0,67.0,5.0,67.0
304,40.0,21.0,19.0,88.0,11.0,88.0
305,51.0,23.0,19.0,136.0,6.0,136.0
306,51.0,21.0,19.0,105.0,8.0,105.0
307,55.0,21.0,20.0,87.0,5.0,87.0
308,64.0,20.0,27.0,57.0,9.0,64.0
309,32.0,17.0,16.0,49.0,3.0,49.0
310,37.0,17.0,19.0,12.0,3.0,37.0
311,53.0,19.0,27.0,43.0,5.0,53.0
312,52.0,19.0,21.0,56.0,4.0,56.0
313,50.0,19.0,28.0,101.0,5.0,101.0
314,56.0,20.0,24.0,150.0,5.0,150.0
315,44.0,18.0,18.0,81.0,3.0,81.0
316,28.0,18.0,21.0,60.0,4.0,60.0
317,52.0,19.0,27.0,71.0,5.0,71.0
318,48.0,19.0,22.0,102.0,5.0,102.0
319,54.0,26.0,27.0,125.0,6.0,125.0
320,26.6,22.8,32.0,19.6,5.0,32.0
321,59.0,22.0,27.0,80.0,5.0,80.0
322,46.0,20.0,22.0,79.0,9.0,79.0
323,48.0,21.0,20.0,128.0,5.0,128.0
324,30.0,20.0,19.0,141.0,5.0,141.0
325,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
326,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
327,40.0,19.0,17.0,18.0,2.0,40.0
328,27.0,19.0,18.0,20.0,2.0,27.0
329,28.0,20.0,15.0,18.0,2.0,28.0
330,20.0,18.0,16.0,19.0,2.0,20.0
331,19.0,18.0,16.0,21.0,2.0,21.0
332,23.0,19.0,16.0,28.0,3.0,28.0
333,29.0,21.0,23.0,18.0,4.0,29.0
334,27.0,21.0,21.0,19.0,3.0,27.0
335,39.0,20.0,18.0,20.0,3.0,39.0
336,33.0,19.0,17.0,27.0,3.0,33.0
337,27.0,20.0,15.0,25.0,2.0,27.0
338,30.0,19.0,18.0,29.0,4.0,30.0
339,28.0,20.0,19.0,78.0,6.0,78.0
340,35.0,22.0,19.0,40.0,4.0,40.0
341,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
342,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
343,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
344,25.0,20.0,17.0,16.0,2.0,25.0
345,24.0,20.0,25.0,21.0,2.0,25.0
346,27.0,19.0,24.0,16.0,1.0,27.0
347,10.0,20.0,20.0,31.0,4.0,31.0
348,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
349,51.0,23.0,22.0,18.0,2.0,51.0
350,33.0,20.0,18.0,29.0,2.0,33.0
351,17.0,23.0,17.0,25.0,2.0,25.0
352,27.0,21.0,19.0,31.0,4.0,31.0
353,33.0,21.0,18.0,30.0,3.0,33.0
354,30.0,21.0,22.0,28.0,3.0,30.0
355,28.0,20.0,26.0,25.0,3.0,28.0
356,34.0,21.0,21.0,35.0,3.0,35.0
357,24.0,21.0,18.0,34.0,2.0,34.0
358,20.0,19.0,14.0,22.0,2.0,22.0
359,16.0,20.0,14.0,33.0,2.0,33.0
360,22.0,21.0,15.0,27.0,3.0,27.0
361,31.0,23.0,17.0,35.0,3.0,35.0
362,35.0,24.0,21.0,45.0,4.0,45.0
363,49.0,23.0,18.0,54.0,3.0,54.0
364,38.0,23.0,21.0,30.0,4.0,38.0
365,35.0,20.0,22.0,27.0,2.0,35.0
366,14.0,18.0,12.0,17.0,1.0,18.0
367,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
368,24.0,21.0,20.0,19.0,2.0,24.0
369,23.0,19.0,17.0,21.0,2.0,23.0
370,18.0,19.0,14.0,24.0,2.0,24.0
371,21.0,20.0,14.0,27.0,2.0,27.0
372,48.0,27.0,19.0,44.0,3.0,48.0
373,24.0,23.0,16.0,29.0,2.0,29.0
374,28.0,23.0,16.0,44.0,3.0,44.0
375,40.0,30.0,18.0,36.0,4.0,40.0
376,35.0,22.0,18.0,38.0,4.0,38.0
377,39.0,23.0,17.0,50.0,4.0,50.0
378,31.0,23.0,17.0,38.0,4.0,38.0
379,30.0,21.0,19.0,33.0,3.0,33.0
380,24.0,23.0,19.0,29.0,3.0,29.0
381,35.0,23.0,19.0,34.0,4.0,35.0
382,41.0,22.0,22.0,23.0,5.0,41.0
383,46.0,22.0,27.0,20.0,5.0,46.0
384,27.0,20.0,18.0,23.0,2.0,27.0
385,25.0,20.0,17.0,25.0,2.0,25.0
386,17.0,20.0,17.0,18.0,2.0,20.0
387,28.0,21.0,17.0,34.0,3.0,34.0
388,33.0,23.0,20.0,39.0,3.0,39.0
389,26.0,20.0,19.0,19.0,3.0,26.0
390,21.0,20.0,19.0,25.0,3.0,25.0
391,27.0,21.0,19.0,37.0,3.0,37.0
392,32.0,22.0,17.0,23.0,4.0,32.0
393,22.0,20.0,17.0,19.0,2.0,22.0
394,27.0,21.0,20.0,23.0,3.0,27.0
395,28.0,21.0,20.0,27.0,3.0,28.0
396,44.0,21.0,19.0,31.0,3.0,44.0
397,46.0,23.0,26.0,30.0,4.0,46.0
398,18.0,21.0,19.0,27.0,3.0,27.0
399,22.0,20.0,16.0,27.0,2.0,27.0
400,31.0,19.0,19.0,27.0,3.0,31.0
401,24.0,21.0,35.0,31.0,5.0,35.0
402,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
403,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
404,28.0,23.0,38.0,29.0,3.0,38.0
405,13.0,24.0,26.0,13.6,4.0,26.0
406,24.0,25.0,19.0,30.0,3.0,30.0
407,15.0,20.0,21.0,43.0,3.0,43.0
408,41.0,21.0,22.0,40.0,5.0,41.0
409,37.0,21.0,25.0,36.0,6.0,37.0
410,21.0,22.0,32.0,25.0,5.0,32.0
411,20.0,22.0,23.0,42.0,3.0,42.0
412,13.0,22.0,17.0,24.0,3.0,24.0
413,29.0,22.0,19.0,40.0,3.0,40.0
414,19.0,21.0,20.0,34.0,3.0,34.0
415,24.0,28.0,22.0,29.0,4.0,29.0
416,37.0,21.0,19.0,29.0,3.0,37.0
417,27.0,23.0,28.0,18.0,4.0,28.0
418,49.0,25.0,29.0,25.0,4.0,49.0
419,32.0,22.0,19.0,39.0,3.0,39.0
420,23.0,20.0,16.0,42.0,2.0,42.0
421,36.0,22.0,22.0,41.0,4.0,41.0
422,44.0,22.0,26.0,30.0,4.0,44.0
423,48.0,21.0,26.0,21.0,3.0,48.0
424,52.0,22.0,24.0,66.0,4.0,66.0
425,48.0,21.0,23.0,82.0,4.0,82.0
426,57.0,23.0,19.0,51.0,3.0,57.0
427,42.0,22.0,29.0,130.0,5.0,130.0
428,37.0,20.0,20.0,37.0,3.0,37.0
429,51.0,28.0,20.0,30.0,4.0,51.0
430,47.0,23.0,24.0,27.0,4.0,47.0
431,49.0,22.0,26.0,50.0,4.0,50.0
432,57.0,26.0,29.0,42.0,5.0,57.0
433,49.0,24.0,27.0,23.0,3.0,49.0
434,36.0,25.0,18.0,32.0,2.0,36.0
435,36.0,24.0,20.0,24.0,3.0,36.0
436,49.0,23.0,20.0,23.0,2.0,49.0
437,52.0,22.0,20.0,36.0,3.0,52.0
438,54.0,28.0,24.0,59.0,5.0,59.0
439,52.0,28.0,20.0,72.0,7.0,72.0
440,62.0,26.0,24.0,56.0,6.0,62.0
441,68.0,24.0,46.0,91.0,4.0,91.0
442,42.0,25.0,21.0,68.0,4.0,68.0
443,44.0,24.0,23.0,133.0,6.0,133.0
444,47.0,24.0,27.0,67.0,4.0,67.0
445,30.0,23.0,18.0,33.0,3.0,33.0
446,67.0,24.0,37.0,53.0,7.0,67.0
447,66.0,27.0,23.0,28.0,4.0,66.0
448,26.0,21.0,16.0,40.0,3.0,40.0
449,48.0,22.0,24.0,40.0,4.0,48.0
450,25.0,24.0,20.0,91.0,1.0,91.0
451,52.0,24.0,31.0,87.0,4.0,87.0
452,31.0,23.0,26.0,24.0,5.0,31.0
453,22.0,23.0,31.0,28.0,2.0,31.0
454,14.0,22.0,15.0,21.0,1.0,22.0
455,25.0,22.0,17.0,22.0,1.0,25.0
456,39.0,22.0,18.0,24.0,2.0,39.0
